Episode,Steps,Total Reward,Discounted Reward,Expected Q
79,2001,-73163.83500308619,-12394.152294144686,-243.7548828125
80,2001,-74024.36393750833,-12425.041936328711,-230.04754638671875
81,2001,-71204.50017604356,-11997.527889630685,-246.24273681640625
82,2001,-71489.81265649578,-12305.106847402198,-238.45912170410156
83,2001,-73097.70367836456,-11972.732635452845,-241.61178588867188
84,2001,-69318.8837160185,-11835.51030722355,-232.10321044921875
85,2001,-73812.40209609014,-12227.690408203078,-238.31893920898438
86,2001,-72881.29542129478,-12039.899731299894,-239.6092071533203
87,2001,-71697.7509390046,-11637.39841964941,-221.1197967529297
88,2001,-71156.5928943569,-11770.44716538724,-258.2366943359375
89,2001,-72582.84342798822,-12109.8817213245,-233.75051879882812
90,2001,-74004.07195418097,-12194.26559114301,-242.51461791992188
91,2001,-72663.74711515647,-12394.525763374993,-250.23013305664062
92,2001,-73969.19747201045,-12205.490962852198,-234.4784393310547
93,2001,-72209.84245228456,-11901.835624627922,-255.53968811035156
94,2001,-73443.5889046579,-12085.439332982101,-245.4810791015625
107,861,-30540.10007522028,-10916.764797101596,-291.6505126953125
95,2001,-72940.51498077343,-11924.58220607372,-301.34326171875
96,2001,-72236.27732294603,-12000.58185775218,-285.9603271484375
97,2001,-72478.9600609112,-11635.8816412771,-294.6590270996094
98,2001,-71496.30799342788,-11308.389601220271,-280.9871826171875
99,2001,-71843.61290955031,-12022.67123824692,-298.1431579589844
100,2001,-69490.7501905375,-11395.066839754378,-295.37957763671875
101,2001,-71512.35316195128,-11855.741343209467,-297.9117736816406
102,2001,-72910.18007464214,-11905.61152749165,-293.94464111328125
103,2001,-72600.5443539098,-12053.23170281197,-295.41583251953125
104,2001,-72562.92384385774,-11992.41968619151,-282.46246337890625
105,2001,-71119.62984998222,-11782.062239517294,-294.6932678222656
106,2001,-72502.86514107819,-11555.51858418313,-299.1634216308594
108,2001,-72686.07565364428,-11657.444770190616,-298.10400390625
109,2001,-73545.25387313354,-12194.904491159665,-287.9856262207031
110,2001,-72027.48698499016,-11820.729713447055,-297.14453125
111,2001,-71803.86970816673,-11548.918229394036,-289.103271484375
112,2001,-72781.56586790027,-11940.585252768591,-290.2848815917969
113,2001,-73541.16898422067,-12223.480413963085,-280.48846435546875
126,2001,-71928.57587663631,-11940.935580898004,-315.8023986816406
123,1735,-63390.35067473918,-11906.268841160594,-339.8258972167969
114,2001,-73492.46708464253,-12256.07774467016,-346.1742248535156
115,2001,-71780.55530677098,-11799.044546865322,-337.42828369140625
116,2001,-70985.53679452627,-11792.273555388125,-348.6890563964844
117,2001,-73232.1943273593,-12039.106316409318,-342.0757751464844
118,2001,-73667.61797449458,-12070.543075592119,-342.8284606933594
119,2001,-74476.85762638482,-12517.744432188383,-336.34503173828125
120,2001,-72769.90033561943,-12190.655143496482,-354.11724853515625
121,2001,-72944.56019541288,-11573.052156793816,-340.8608093261719
122,2001,-73540.42446254032,-12165.087966729674,-342.2165222167969
124,2001,-73809.93652448285,-12377.794309943763,-340.3174743652344
125,2001,-72796.26462966447,-12099.760748105426,-333.8052978515625
127,2001,-72623.73919013474,-11957.898835722004,-343.2528076171875
128,2001,-74235.82875259864,-12400.13942708169,-351.1208801269531
129,2001,-72564.6192817591,-12174.97330506114,-341.6827392578125
130,2001,-72259.01520762309,-11984.412921702837,-338.4666442871094
131,2001,-74858.44488867672,-12166.403192546093,-337.8211669921875
132,2001,-71709.46748203026,-11951.140978642376,-340.4286804199219
145,2001,-73624.78112973107,-11863.86980976062,-366.4338684082031
142,2001,-71403.99948643746,-11898.788075277806,-371.7308044433594
133,2001,-73004.86925997578,-12018.145347848736,-370.6298522949219
134,2001,-72077.94953328182,-11604.784368116905,-383.33087158203125
135,2001,-72343.24516357391,-12079.362975741771,-383.51519775390625
136,2001,-73463.44400212182,-12063.253469569241,-379.78704833984375
