Episode,Steps,Total Reward,Discounted Reward,Expected Q
14938,360,-1289.9043071545766,-802.1380133141101,-574.4210205078125
15328,380,-1664.714812653115,-958.5410279154373,-643.3250732421875
15530,606,-2595.8184083690517,-1259.6043458093834,-607.76220703125
15614,536,-2449.7973702767213,-1230.5560464837508,-621.6770629882812
15498,431,-1784.6656776011116,-991.7160458505398,-581.4326782226562
15056,551,-2454.049351055456,-1193.3795767501085,-617.2017822265625
15526,648,-2904.2754933058504,-1226.929301945043,-660.2012939453125
15316,685,-2933.091313147296,-1051.9804702950719,-546.9730834960938
15559,515,-2428.3764134960925,-1155.9622220632139,-610.4190063476562
15142,598,-2973.682958424933,-1431.3791361062322,-556.1513671875
15410,578,-2897.3739936071006,-1385.142767794635,-584.7574462890625
15547,448,-1741.047082745086,-849.5605236269331,-462.5649108886719
15282,410,-1885.1694362644207,-1049.5465303339795,-554.3094482421875
15553,451,-2044.0933684576473,-1000.3248802701919,-599.3737182617188
15060,434,-1932.5462004381923,-1022.2673088229737,-560.5540161132812
14988,519,-2759.394788881936,-1230.5693117900341,-579.2440795898438
15549,421,-2249.966383455165,-1196.232133997367,-574.5099487304688
15086,493,-2407.007270444736,-1217.0523658529685,-602.5762939453125
15532,495,-2096.232239899525,-978.4264022361647,-589.404296875
14957,510,-2753.142803593294,-1284.1012953893755,-575.4978637695312
15286,529,-2630.508954680651,-1225.4494847250276,-552.8237915039062
15633,484,-3009.3989353553416,-1511.5371190710548,-614.58056640625
15347,666,-3458.4727229444243,-1466.2222742127844,-596.248291015625
15075,499,-2380.8624167120597,-1322.5634733925874,-594.9860229492188
15545,474,-2158.8556281407064,-1193.061307696305,-508.4951171875
15566,377,-1780.1428947687052,-1121.7836138800108,-626.6854248046875
15578,427,-2057.367946071862,-1161.9100757584947,-580.904052734375
15517,567,-2739.9183179045754,-1348.7747294334793,-672.37939453125
15572,437,-2702.9986787357175,-1351.9796077630083,-554.0831298828125
15007,411,-1811.5906857721386,-1069.4609288474667,-576.1098022460938
15335,563,-2969.3530129700935,-1429.441162056979,-625.9026489257812
15301,524,-2791.7004962164915,-1446.9264375113937,-609.6394653320312
15429,564,-2702.656967672083,-1377.2540594974905,-552.0178833007812
15551,424,-1757.6726696281887,-986.7840170661195,-595.1350708007812
15305,444,-1792.048001585776,-1022.4961790497711,-575.6663818359375
15568,518,-2467.4351890759444,-1321.1501960390585,-628.242431640625
15161,703,-3588.524196958729,-1655.695800054835,-585.3494873046875
15079,628,-3423.270817820353,-1636.9811114340464,-544.1427612304688
14976,558,-2694.379867026611,-1152.9567613062318,-558.347412109375
15094,415,-2155.973130438939,-1098.059451838527,-564.2417602539062
15105,638,-3032.9020043314677,-1301.8916833238343,-561.8600463867188
15366,444,-2646.5237726859496,-1422.1276525753206,-592.7520141601562
15354,307,-1797.4371251925302,-1139.2248158786047,-573.1184692382812
15536,438,-2026.3210849971383,-1152.5846335500703,-610.9352416992188
15564,497,-2634.2601846075922,-1297.357152412967,-590.0553588867188
15597,486,-2634.408693068749,-1361.6691369611292,-545.809814453125
15591,437,-2110.280994365686,-1138.329441531934,-521.9765014648438
15652,720,-3955.0090111782706,-1525.9020928252914,-557.7532348632812
15026,412,-2276.4297617741236,-1247.93987335094,-571.617431640625
15448,406,-2641.7879655280517,-1474.6301469644018,-602.9837646484375
15585,582,-3668.2380380824425,-1574.2573480108456,-623.7404174804688
15570,479,-2754.263823310145,-1562.2156541553854,-465.1025085449219
15320,547,-3359.827608621196,-1604.1573631026088,-597.58251953125
15587,467,-2636.1332755257686,-1448.150019130912,-577.4468383789062
15324,514,-3187.1991219607344,-1638.0689990344838,-588.2443237304688
15098,465,-2601.8138044031175,-1606.5515083701207,-594.8740844726562
14995,434,-2458.228543398118,-1428.0271613509824,-657.3333740234375
15113,479,-2295.4594009451757,-1171.3639772462245,-591.8531494140625
15583,406,-2060.448365353801,-1200.0103945866788,-592.883544921875
15124,508,-2625.7707331535244,-1265.1504875921437,-610.4171752929688
15385,510,-2944.7684306640094,-1502.023126299287,-575.4568481445312
15045,419,-2198.8736238706815,-1221.7425443529846,-593.9495849609375
15616,495,-2655.240645337847,-1447.4992930227163,-544.461181640625
15610,482,-2497.063835862016,-1355.9361272771418,-625.3287963867188
15180,712,-3966.421043286415,-1690.8549657445992,-564.8970947265625
15671,478,-2368.4564261610562,-1266.8102509332518,-566.224609375
15467,446,-2353.1348537619792,-1286.0363991173917,-646.2548217773438
15555,553,-2945.31412905764,-1535.2107775794577,-615.6525268554688
15604,451,-2147.456719216002,-1150.1916517286386,-591.8698120117188
15589,402,-1895.062001476078,-1136.984373036874,-601.8426513671875
15606,395,-1407.9152476463366,-846.3881188595755,-572.4400024414062
15339,429,-1451.7380430551657,-740.3360260771699,-616.1220092773438
15373,689,-3712.4683192542525,-1780.5947815385707,-551.010498046875
15117,380,-1569.1718957733958,-1096.313445872558,-570.150390625
15602,272,-1074.689471176342,-787.0741725542458,-533.7177734375
15343,468,-1954.37468565398,-1039.2396094726776,-605.4845581054688
15362,23,-172.99145191391932,-169.22021661736085,0.0
15014,495,-2234.085091818545,-1214.8154854978845,-595.9715576171875
15143,399,-1619.7399112499972,-911.2172100364218,-597.6533203125
15132,502,-1961.8890018253016,-986.4660366526183,-598.1255493164062
15404,477,-2092.526238616042,-1072.173802418054,-552.8677368164062
15199,391,-1636.3242722095947,-888.8018802632031,-604.0791015625
15574,384,-1602.2381876391955,-848.3949280116053,-614.509765625
15629,432,-1968.5737576122601,-997.9636627646695,-572.7340698242188
15635,445,-1954.8077556088413,-994.928158139346,-616.1074829101562
15486,430,-1779.3315870472748,-870.4771640763423,-572.6116333007812
15690,476,-2270.140721049442,-1043.1657517656654,-473.3078918457031
15623,471,-2143.446950501736,-1030.5321554497932,-607.52099609375
15392,376,-1905.8264097822996,-1069.4563548361273,-614.216552734375
15136,370,-1814.1212820256194,-1127.1946354259424,-548.6478271484375
15064,593,-2726.652982118187,-1219.7465307738507,-546.4027709960938
15621,400,-2332.4639230186535,-1400.7648404674903,-556.66748046875
15608,491,-1965.2123497042417,-982.851861838201,-634.1914672851562
15358,431,-2100.102918523286,-1099.6161261852376,-539.5531005859375
15625,485,-2784.0485895267057,-1386.0443056659356,-634.94970703125
15381,378,-1981.8797349821375,-1131.3482290707334,-595.4072265625
15162,411,-2492.4934293161396,-1459.1661295932097,-572.400146484375
15593,397,-2370.0694613436385,-1345.218577246721,-613.6192016601562
15151,451,-2987.1141890819904,-1604.3796575291624,-584.0007934570312
15648,407,-2317.321608639983,-1419.9029496137755,-557.7608032226562
15218,437,-2434.000703911861,-1425.1756483924016,-611.5062866210938
15155,340,-1931.3331110220186,-1265.3720386410564,-499.8149719238281
15642,348,-2250.559573970884,-1410.5860839726301,-640.4837646484375
15033,602,-3400.2556377466526,-1504.1537390976382,-607.60693359375
15423,511,-3122.500780223965,-1560.9947525136245,-560.6254272460938
15654,454,-2282.1155565991853,-1187.9722555230826,-562.9585571289062
15505,453,-2612.0279508937415,-1447.4806311806876,-459.0016174316406
15411,433,-2273.3639463298787,-1305.5692545693569,-628.3775634765625
15709,504,-2273.7186269481385,-1240.3141708150067,-583.4595947265625
15673,153,-274.5031939092651,-227.01462729740348,-618.4266967773438
15083,528,-2806.6439265176796,-1680.9556883849052,-538.7567749023438
15627,531,-2590.5447337678124,-1479.0523120142716,-646.4777221679688
15430,167,-625.8199872058586,-485.3770972168847,-553.0623779296875
15377,566,-2688.9128834366193,-1499.9358248804406,-611.2265014648438
15644,538,-2429.09139051415,-1374.915927471177,-629.1029663085938
15640,582,-2818.3520652809,-1475.8908741457797,-643.3527221679688
15170,321,-849.4598682501792,-670.1739710299578,-572.633056640625
15661,316,-536.6758680544377,-407.9666156626766,-574.2468872070312
15524,286,-647.9738913389156,-382.59751422642216,-599.1240844726562
15612,389,-1088.41035032807,-696.4179209805249,-564.7713623046875
15400,623,-2556.824641445055,-1207.054634304021,-587.7645263671875
15181,545,-2074.7752838122133,-1231.4598130698698,-591.9874877929688
15667,427,-1401.4258301864563,-878.2065416410387,-586.1879272460938
15189,121,-397.0484494493716,-352.56930565201674,-620.7081909179688
15200,26,19.427544335387456,17.222911169924235,0.0
15052,442,-1626.6252542822135,-877.1805315254469,-545.0298461914062
15728,327,-901.7554363028709,-517.979878124985,-580.7005615234375
15442,566,-1595.492829246889,-762.449072776999,-610.2542114257812
15174,608,-2142.7436068222837,-1037.832216935341,-597.9242553710938
15396,364,-1629.436223317296,-924.0180958225886,-582.499755859375
15237,665,-2809.560368780332,-1134.6851117820675,-581.7513427734375
15102,440,-1857.5403035862978,-899.4456354829657,-631.3497314453125
15692,496,-2223.3896893947353,-1020.790284162353,-679.6414794921875
15680,376,-1634.7092783738885,-895.3613128037852,-688.12451171875
15646,471,-1932.87077974975,-1013.5661150514853,-616.7685546875
15663,501,-2263.0279369600626,-1074.4149343562694,-562.8958129882812
15659,514,-2315.861078292886,-1047.7944362160238,-500.51605224609375
15449,542,-2530.3582971718934,-1083.2821203293058,-563.0382690429688
15415,202,-1120.3637505854533,-900.5177421537835,-588.3091430664062
15419,475,-2073.4667816881665,-1010.776440988511,-609.315673828125
15071,428,-1761.7841660665379,-990.7944866392339,-574.48095703125
15631,542,-2183.10697528011,-1067.9865778384735,-608.4671630859375
15208,495,-2493.8779956215035,-1340.0577448317451,-543.4019165039062
15686,551,-2776.4354048166906,-1400.8725028813374,-535.5521240234375
15747,507,-2153.5749811685605,-1148.8566242196744,-532.6926879882812
15219,604,-2545.1722713928616,-1309.2648026379209,-589.7263793945312
15193,422,-1753.5987133659416,-1065.494569758462,-601.63427734375
15543,690,-2983.7747537029886,-1236.661744946695,-615.81640625
15256,448,-1767.4928996079782,-956.5640257709847,-627.7437744140625
15699,422,-1838.738384097954,-1025.8675237604818,-603.48828125
15711,519,-2118.736139973391,-1028.163272362243,-547.1022338867188
15121,555,-2180.1566167319625,-1084.6925681165471,-612.4118041992188
15461,652,-3428.9664064711515,-1534.7162517847362,-579.8950805664062
15682,495,-2349.0202350196096,-1129.2659449725354,-525.8641967773438
15665,577,-2776.676839419272,-1201.4767187520556,-550.975341796875
15090,395,-1978.7820726844475,-1092.559584963008,-601.8902587890625
15434,446,-2065.677949141421,-1035.77474762337,-589.4296264648438
15678,527,-2583.681144201218,-1085.0863829458497,-598.7889404296875
15438,496,-2693.8514681021006,-1346.6216889641137,-547.11083984375
15468,555,-2776.91369080744,-1165.4408532839423,-583.67578125
15766,385,-1701.4701901968106,-939.4202062544795,-601.2205810546875
15212,446,-2140.5424171532577,-1200.5295883324043,-572.3155517578125
15650,591,-3144.8422949185892,-1416.971046531949,-609.3560180664062
15238,452,-2282.663287272108,-1215.3782914811025,-604.06201171875
15562,450,-2110.182762498054,-1207.9816302201962,-649.0037231445312
15705,528,-2648.840130748115,-1311.031647334131,-544.4845581054688
15718,371,-1586.6962910811553,-1036.7418156437257,-610.1427612304688
15227,614,-2907.7846585135003,-1330.8617696410117,-582.6044311523438
15275,427,-2282.469903948238,-1405.1195924650901,-609.4793701171875
15669,59,-70.26625259304423,-63.61389253199991,0.0
15480,429,-1867.823298474959,-1072.515410701329,-638.8250122070312
15701,436,-1719.515164802107,-995.7731588369751,-564.6535034179688
15109,433,-1857.9360309540493,-1055.644711559526,-628.1495361328125
15140,506,-2134.5846905160997,-1235.479616960112,-578.5335083007812
15785,403,-1664.6930817819446,-864.1165425512289,-538.8291625976562
15684,481,-2169.1473716228493,-1091.06131470708,-605.2697143554688
15457,420,-2230.8697082139506,-1195.9910614056998,-614.5829467773438
15453,514,-2333.707743414856,-1249.7616413593128,-542.5914916992188
15697,522,-2284.5561784808783,-1057.406841422923,-614.8433227539062
15231,369,-1557.188298546574,-898.5438300558283,-513.556884765625
15730,663,-3238.0328886805682,-1470.84644738618,-551.6168823242188
15724,391,-1764.8329266194382,-1033.674654421903,-544.714599609375
15581,445,-1932.0634161906628,-1030.5618481329218,-621.401611328125
15257,497,-2307.9946710555787,-1108.5521013380915,-587.0154418945312
15737,494,-2426.354679836391,-1257.3383418205945,-543.0469360351562
15688,471,-2176.764760494474,-1231.6220078116264,-634.9105224609375
15487,701,-3230.14664435686,-1186.5444980030309,-559.9389038085938
15294,536,-2897.986003637134,-1560.9554760104015,-623.5303955078125
15246,560,-2923.8777072183498,-1481.9517756274556,-567.65576171875
15499,403,-2055.719329978678,-1166.3221320780747,-549.3876953125
15720,419,-2577.964320548631,-1511.7774758978255,-605.3626708984375
15804,381,-1870.4427449699292,-1087.1965674774444,-554.6734619140625
15159,442,-2386.451008310919,-1338.3840417806232,-643.3411865234375
15472,367,-1505.1214118760843,-873.0540731195257,-604.9891967773438
15476,437,-1712.3027916363674,-947.9109550826341,-607.449462890625
15749,362,-1697.898470093145,-1052.6742010953365,-600.1387939453125
15128,524,-2899.0853363376905,-1487.458524527139,-637.64208984375
15716,442,-2004.1857448649205,-1178.709010334068,-534.33984375
15703,551,-2657.6607231134353,-1341.025969718736,-533.9741821289062
15743,484,-2419.2005140429073,-1316.999500326892,-524.210693359375
15250,539,-2455.757226229909,-1203.9000159471111,-593.5821533203125
15313,369,-1216.5208340934137,-803.0698198817629,-546.4037475585938
15276,469,-1996.2938986530821,-1117.6750804755925,-645.3653564453125
15707,447,-2078.6581889905474,-1233.9199384181074,-568.2259521484375
15756,474,-1957.8183368578807,-1071.4775432110546,-617.52099609375
15265,461,-1677.5203870365567,-933.8208970754057,-587.9891357421875
15506,538,-2352.419403886865,-1196.7516217390569,-624.4832763671875
15178,470,-2046.060083213453,-1053.660844110596,-562.0857543945312
15600,717,-3299.165645374269,-1363.8323608015635,-557.5194091796875
15518,567,-2290.6839175782275,-1100.0678186852906,-582.5050659179688
15823,536,-2194.7378915243385,-978.0317066590352,-681.9738159179688
15768,461,-1901.8666746538133,-1096.2569038286845,-559.6527709960938
15495,489,-1617.324893917404,-847.5507387339358,-604.7799682617188
15147,458,-1708.370944413232,-980.0833208493026,-561.197265625
15491,528,-2206.5346198849684,-1084.8477189816458,-558.822998046875
15735,443,-1985.330073463655,-1067.7142093361376,-622.282958984375
15722,421,-1763.5353156937376,-998.5056732719128,-605.2559204101562
15739,651,-2723.819623631756,-1083.4008191082778,-560.1904907226562
15762,434,-1697.4453386178054,-802.9156463594346,-536.8659057617188
15332,384,-1682.809925205442,-971.9622973169184,-578.43701171875
15269,437,-2088.574418002492,-1102.6595936459946,-616.5709838867188
15295,379,-1172.4409757540259,-666.3483291208804,-647.6768798828125
15284,429,-1837.1740357355682,-971.3914881415374,-563.7402954101562
15525,394,-1947.8348342062682,-1152.2404565364498,-620.022705078125
15537,345,-1226.951236481888,-752.1806741760213,-578.6544799804688
15726,561,-2296.245673314923,-1122.5688047027363,-598.682373046875
15775,561,-2509.8390972511133,-1131.9912730377357,-455.35809326171875
15197,387,-1799.4585612396836,-1044.248041790182,-582.291748046875
15842,400,-1779.6538785454898,-1049.7036297156005,-661.6263427734375
15741,396,-1708.312449588063,-960.7700667706982,-623.4380493164062
15787,446,-2312.225484385527,-1314.2155211030074,-586.6638793945312
15514,478,-2564.6905164420505,-1297.7166435953518,-591.0875244140625
15758,392,-1817.8261335657207,-1013.6944981457639,-593.8373413085938
15510,486,-2220.588104791504,-1223.8848041549902,-602.5994262695312
15166,490,-2235.20983930986,-1271.8706930916105,-614.0274658203125
15781,395,-1493.9309275866494,-823.2048812801837,-670.45263671875
15619,558,-2610.970519418949,-1196.4813117013548,-607.1317749023438
15754,509,-2369.0616446261106,-1239.6732976716942,-557.6600952148438
15351,440,-2273.6415845771444,-1215.3093232009792,-625.0302124023438
15314,437,-2130.8694667869163,-1175.9486909979498,-602.6688232421875
15288,468,-2512.109283663795,-1261.5335973461645,-560.200439453125
15745,352,-1605.1422775022863,-948.3317994354045,-679.4848022460938
15303,427,-1801.5538960614601,-1031.683146831405,-526.4035034179688
15216,375,-1741.3587805890083,-1096.5204548054005,-595.6463623046875
15794,421,-2246.236787451985,-1168.2282116483364,-587.54443359375
15544,477,-2319.8647547850496,-1117.053947870015,-582.0989990234375
15556,491,-3071.7746961523962,-1493.6642912029738,-626.66064453125
15185,348,-2086.407986225161,-1279.882108922107,-637.8463134765625
15806,451,-2290.7537521004656,-1280.838297618956,-625.7804565429688
15760,474,-2303.794355214305,-1256.1839153882645,-572.586181640625
15861,537,-2608.4544188884092,-1345.2443980797514,-605.048828125
15777,480,-2516.36122186662,-1293.470900820139,-615.3222045898438
15533,498,-2619.707976225142,-1349.08960372381,-643.0606079101562
15638,482,-2680.5422459808265,-1425.1053519439695,-610.6513671875
15370,460,-2165.586414212635,-1140.5764018902075,-588.3365478515625
15529,550,-2738.4547517440124,-1276.1443935908005,-593.613525390625
15322,354,-1804.563918359307,-1269.6724696254846,-553.7946166992188
15764,390,-1539.8022769779477,-959.0285211359219,-572.3948364257812
15773,526,-2722.510341701077,-1381.0448183324086,-616.5021362304688
15235,390,-1817.6435934108135,-1217.956859541597,-541.0791625976562
15333,541,-2461.476449303814,-1293.3813998048643,-567.99462890625
15800,636,-3449.9140441394097,-1577.5295342956804,-614.7986450195312
15307,582,-2701.9989947631498,-1378.156064045873,-601.2164916992188
15779,383,-1410.5058675374505,-823.7864151648674,-542.5367431640625
15204,464,-1882.713821145215,-1039.009159076958,-580.3931274414062
15563,550,-2201.0309137998534,-1137.2478903404622,-577.8902587890625
15575,599,-2815.4465070717356,-1354.057633008317,-575.9591064453125
15880,473,-2092.0796422946937,-1155.4150365467092,-616.6207275390625
15552,416,-1878.8675633876787,-1003.2754820928026,-548.0873413085938
15813,651,-3138.612204969922,-1353.8649278469402,-647.5667724609375
15825,506,-2122.3193207512577,-1068.2079357410942,-573.473388671875
15796,442,-2052.8393652012087,-1050.4402516347743,-613.6094360351562
15783,377,-1476.9767366482836,-905.7966884673956,-595.2201538085938
15792,380,-1651.4214973787284,-1061.9116070237367,-568.3618774414062
15254,356,-1448.5237617733437,-1010.281667595309,-618.4931640625
15341,443,-1465.4811243415995,-801.0039987807697,-628.7316284179688
15326,333,-1109.6383102590225,-654.0870504927517,-592.549072265625
15389,495,-1951.8744400216624,-1004.4659926049515,-623.6422729492188
15819,395,-1741.0390878246637,-995.4001220035123,-503.687744140625
15548,485,-2368.9442274687317,-1151.504827839767,-608.3241577148438
15352,432,-2295.9374892844294,-1288.5411914731621,-606.196044921875
15657,609,-2747.5136426407544,-1292.6504374399879,-550.2507934570312
15582,300,-1445.0205308787217,-924.2291846620867,-556.9500122070312
15571,302,-1352.4819907053038,-856.2430270191766,-714.7980346679688
15832,407,-1586.7928581828494,-933.3269774007814,-647.596435546875
15594,438,-1797.2332310792058,-967.0921782829106,-604.9087524414062
15223,562,-2464.2965251395017,-1166.781631738632,-566.631103515625
15408,359,-1643.8469194110173,-1127.4751642150766,-631.230712890625
15844,484,-2056.4135113203974,-1072.4088236361147,-590.063720703125
15815,483,-1960.6275435932855,-1059.1383470216113,-615.2374877929688
15798,623,-2941.738837052545,-1361.451475251857,-580.9639282226562
15802,491,-2619.105703503111,-1530.479260363511,-484.0438537597656
15899,565,-2339.2277067247483,-1121.8716449396484,-611.3543090820312
15676,362,-1191.5793936096104,-723.6857522563826,-608.300537109375
15811,512,-2221.1528207342712,-1168.9838673416054,-587.385009765625
15273,550,-2630.3462530615047,-1372.5975905420403,-589.6041259765625
15371,468,-1730.6692333937706,-844.5882606498818,-553.3181762695312
15360,527,-2459.0126870076,-1384.625981414512,-567.8125
15838,527,-2465.0539391326565,-1218.7896476463984,-633.3974609375
15345,548,-2815.3758262459933,-1502.5173666984076,-604.5497436523438
15601,517,-2085.4354744068005,-1114.6815762378685,-576.4752197265625
15851,376,-1427.9354831852556,-835.2065043385016,-586.0496215820312
15567,658,-3232.62741577904,-1482.9145266252851,-604.2376708984375
15590,501,-2034.542761929021,-1127.9361802927654,-552.6781616210938
15242,396,-1859.8258908747555,-1130.5860897144623,-570.3680419921875
15613,448,-2219.368014925453,-1306.038363950455,-602.0006713867188
15830,375,-1695.3559551560008,-1000.3251152603756,-563.8196411132812
15817,439,-1919.8306155723287,-1131.0812130604236,-631.6226806640625
15427,488,-2606.230675998581,-1412.7408303586901,-592.9154052734375
15821,456,-2125.5753214704555,-1180.1809232616547,-607.0961303710938
15292,388,-1401.0399047651758,-764.8078645355407,-586.3961791992188
15695,448,-1936.2862531194103,-1058.8206954404282,-665.4654541015625
15863,539,-2268.1999490186627,-1115.4663977322334,-544.6917724609375
15379,408,-2130.3971204064787,-1205.485716477359,-649.8776245117188
15857,382,-1469.1764321700116,-742.0245630967324,-571.1697998046875
15364,390,-1577.4157573038704,-877.1260857399878,-608.1171875
15390,485,-2434.288872649052,-1229.4667881925827,-676.9786376953125
15918,559,-2856.924745594601,-1419.3495977869582,-514.51025390625
15834,636,-3112.6141148202787,-1349.932037018057,-557.1113891601562
15609,398,-1931.9637885839163,-1120.7294411731268,-548.4208374023438
15620,505,-2390.8778762642305,-1336.9571275249493,-582.7725219726562
15586,535,-3104.608828588397,-1517.997949641063,-604.3401489257812
15870,593,-3523.692695797053,-1457.2471654334697,-608.1065063476562
15632,515,-2743.5550138405647,-1314.2899918049854,-560.68212890625
15261,530,-2656.5506252986734,-1332.7072465058875,-619.237060546875
15398,362,-1957.9218223341497,-1182.499536748746,-537.7333374023438
15446,448,-2574.4138389142768,-1449.6114068215186,-585.081787109375
15876,397,-2225.2483100981535,-1230.351481160759,-537.763427734375
15840,450,-2277.1156545794556,-1260.2485922550222,-640.5375366210938
15836,488,-2686.4039492937377,-1391.5076492669702,-624.1260375976562
15311,460,-2734.734012127472,-1544.645648676752,-583.7754516601562
15714,499,-2514.8294696465623,-1339.3716443433598,-586.9999389648438
15409,424,-2041.5356547956621,-1194.788810810671,-613.1370849609375
15849,596,-3007.55209008908,-1486.2988997616148,-609.2832641601562
15383,498,-2510.106031692076,-1462.7653112583648,-598.3800659179688
15882,532,-2534.1683521663385,-1226.8407249627985,-565.947509765625
15853,465,-2148.5589609848957,-1244.2520194503265,-572.1522827148438
15639,372,-1257.2440308227922,-841.4806723515849,-568.4385375976562
15937,545,-2733.6106342067737,-1424.3716023489633,-586.3961791992188
15605,349,-1023.7102699814953,-691.5548170401242,-548.092041015625
15651,321,-1381.9926752579127,-859.8221605773053,-581.8055419921875
15280,355,-1245.9457079973445,-692.8296167222667,-501.9322204589844
15628,612,-3103.210910816312,-1528.1018185838154,-589.6704711914062
15330,355,-1845.408688160613,-1077.7218838548667,-591.8357543945312
15859,375,-1793.5421693000433,-1001.3437771249808,-622.7033081054688
15855,421,-1905.977473176766,-949.5689638889752,-622.4288330078125
15895,433,-1849.8435049715774,-942.9614415547105,-633.1532592773438
15428,354,-1930.1387066443717,-1067.6707941156858,-576.8936767578125
15465,473,-2504.0892522713825,-1185.382359312692,-543.1221313476562
15417,490,-2212.5634078392286,-998.4151495375603,-593.1472778320312
15733,411,-2025.4380625721283,-1048.8504322316246,-606.488037109375
15872,390,-2000.33457230895,-1121.0569035420717,-613.819091796875
15868,445,-2555.3455464827657,-1355.045497511327,-578.3832397460938
15889,617,-3012.815517822823,-1110.4479062031028,-642.53271484375
15402,471,-2480.229674349656,-1296.398256873026,-560.9384155273438
15658,438,-2275.819710310012,-1259.696203445024,-641.2396850585938
15624,405,-2573.211509851649,-1484.6882946715032,-556.4661865234375
15901,531,-2868.0421488994957,-1305.7901104052578,-555.5101318359375
15956,458,-2851.1357128616232,-1636.8856772074364,-624.8526000976562
15670,452,-2750.6558852215,-1557.697348759933,-558.7703857421875
15299,452,-2247.3597543183896,-1335.524654097891,-593.3436889648438
15647,398,-2503.1460289863603,-1522.5253039007744,-542.7591552734375
15878,449,-2411.070533049654,-1342.219682209268,-644.9434814453125
15349,472,-2347.328963787293,-1297.498647910392,-566.2256469726562
15874,478,-2399.2254432004715,-1342.8048959062107,-640.3585815429688
15436,491,-2585.927929816818,-1425.0726706551056,-629.9647216796875
15447,537,-2656.302362521095,-1392.9648695506903,-600.7139892578125
15887,449,-1903.1238113275033,-1096.56704436634,-634.142333984375
15643,357,-1383.344739885637,-823.3928528575624,-564.2904052734375
15752,513,-2408.6907370252643,-1347.8760600675091,-633.13818359375
15908,473,-2162.764325201907,-1141.2977550928656,-609.6063842773438
15484,589,-2781.864257463621,-1426.8524752021804,-580.011474609375
15891,512,-2221.4892036035553,-1204.4291087651472,-562.7884521484375
15503,28,-195.2635982915667,-189.35340581937368,0.0
15914,642,-3229.6879623773166,-1638.0114697643696,-623.429443359375
15689,351,-1192.360884738938,-749.1157208852028,-590.4747314453125
15975,490,-2411.0929026772305,-1258.077323432156,-621.0468139648438
15920,566,-2731.9549202703492,-1298.933887391819,-504.2485046386719
15318,465,-2326.484328056289,-1249.532052984634,-599.3397216796875
15421,649,-3205.694015765671,-1343.7015092269567,-618.591064453125
15893,352,-1694.275139528313,-991.8223396387458,-525.854736328125
15368,444,-2140.929613141568,-1095.7466643147015,-593.95849609375
15897,464,-2265.418575635842,-1159.497837498837,-508.0194396972656
15466,321,-1311.1540769274068,-825.6141945580036,-525.7138061523438
15666,565,-3050.8636265719483,-1418.1536545876822,-591.8718872070312
15677,735,-3386.990301025723,-1316.4129138181927,-555.7521362304688
15771,370,-1783.8432026380085,-1098.836660562092,-574.0349731445312
15933,348,-1429.2124639196145,-952.4050109916508,-604.5488891601562
15522,383,-1790.5106219319778,-1130.3397820778164,-540.9974365234375
15662,456,-2169.4054961095244,-1182.140443271026,-593.1925048828125
15906,489,-2489.1467529701763,-1223.9147232979349,-635.1687622070312
15708,402,-1912.2697710701548,-1122.8058450671383,-545.063720703125
15455,596,-2883.5756002653916,-1375.689830692159,-607.7944946289062
15927,509,-2819.457586690087,-1468.1410236689649,-558.9414672851562
15910,483,-2323.759977898898,-1297.8057811224903,-475.9370422363281
15912,390,-1841.842159614159,-1022.1987348788484,-527.6060180664062
15939,447,-2425.2724084008614,-1178.007179708311,-569.5258178710938
15994,508,-2887.6004856388927,-1497.7898144803205,-658.660888671875
15337,453,-2227.0618160528306,-1261.3346032927325,-586.9541015625
15387,406,-1486.470722021371,-807.557417916581,-629.8802490234375
15440,472,-2476.8711075073747,-1312.531562444321,-616.239990234375
15485,432,-2038.1036197351223,-1114.4920598334547,-594.9656982421875
15685,470,-2400.688964338385,-1243.26675409632,-596.9428100585938
15790,456,-2303.094585970458,-1247.1750551726961,-589.5565185546875
15541,389,-1931.755066772315,-1110.7261139028576,-607.8334350585938
15696,484,-2477.8555446058117,-1348.239133575208,-630.78564453125
15681,399,-2306.0888052310147,-1473.278522380927,-600.8119506835938
15916,567,-2910.1345128671837,-1405.02308704021,-539.6492919921875
15952,482,-2832.0318523357346,-1531.02603900102,-601.0167846679688
15925,493,-2351.4174970623653,-1287.214484806121,-579.245361328125
15929,449,-1977.2940511471895,-1169.0877977745508,-623.568359375
15474,466,-2242.844991669286,-1339.4698542585813,-582.6477661132812
15727,522,-2532.9624464157278,-1417.3040840927763,-661.651611328125
15356,324,-1229.6494331990382,-810.8383332031731,-539.5135498046875
16013,357,-1609.2797298482055,-976.9811119833255,-590.3785400390625
15946,517,-2345.2086829780555,-1239.8280871097636,-633.7376708984375
15459,400,-1617.5504649143045,-937.7319807145745,-621.5961303710938
15958,446,-2000.5568902062064,-1067.7637505011014,-618.7069091796875
15560,280,-927.7596121084898,-651.0220184673361,-603.6990356445312
15406,433,-1796.5567426049531,-975.2788811759705,-619.302490234375
15931,480,-2167.076918280431,-1183.0752260679317,-563.681884765625
15504,469,-2292.5267327287092,-1347.6995004898092,-589.5330810546875
15809,394,-1250.1629929370054,-726.0931073548888,-613.5159301757812
15704,464,-2028.3668641452953,-1078.0956093848374,-622.1365966796875
15935,426,-1899.9857654838922,-1017.7238495934733,-632.099609375
