Episode,Step,Reward,Discounted,Losses
623,723,-1317.4777850396931,10.319980599147673,"{'critic1_loss': 31.13698959350586, 'critic2_loss': 29.470624923706055, 'actor_loss': 50.88532638549805}"
624,796,-1725.0415779091418,4.552005792401554,"{'critic1_loss': 38.62345504760742, 'critic2_loss': 37.57794189453125, 'actor_loss': 55.1900520324707}"
625,763,-1436.6772151328623,21.196301930656976,"{'critic1_loss': 54.000938415527344, 'critic2_loss': 52.69468307495117, 'actor_loss': 52.6483039855957}"
626,610,-1154.220249030739,17.53637708073844,"{'critic1_loss': 33.63368225097656, 'critic2_loss': 34.048683166503906, 'actor_loss': 53.356651306152344}"
627,613,-1078.188787702471,17.74290360347927,"{'critic1_loss': 13.279641151428223, 'critic2_loss': 10.815010070800781, 'actor_loss': 52.17204284667969}"
628,668,-1229.5620788522065,11.88383007564074,"{'critic1_loss': 44.89472198486328, 'critic2_loss': 47.960716247558594, 'actor_loss': 51.5711784362793}"
629,761,-1395.5134612955153,13.72395445747743,"{'critic1_loss': 14.704671859741211, 'critic2_loss': 13.789587020874023, 'actor_loss': 52.65308380126953}"
630,626,-1130.7216028757393,12.939323611499095,"{'critic1_loss': 21.673961639404297, 'critic2_loss': 23.345443725585938, 'actor_loss': 53.29466247558594}"
631,623,-1166.1167420335114,0.4895459119800273,"{'critic1_loss': 21.673961639404297, 'critic2_loss': 23.345443725585938, 'actor_loss': 53.29466247558594}"
632,709,-1405.2779454030097,6.13002525985252,"{'critic1_loss': 28.333881378173828, 'critic2_loss': 29.22100830078125, 'actor_loss': 54.81034469604492}"
633,629,-1152.700874004513,4.250970331768102,"{'critic1_loss': 40.27646255493164, 'critic2_loss': 40.86220169067383, 'actor_loss': 52.48073196411133}"
634,677,-1354.9800319857895,5.8388987550562375,"{'critic1_loss': 19.32564353942871, 'critic2_loss': 20.912273406982422, 'actor_loss': 54.96443176269531}"
635,603,-1056.5641026422381,22.450165483615347,"{'critic1_loss': 37.33353805541992, 'critic2_loss': 41.770694732666016, 'actor_loss': 53.78948211669922}"
636,692,-1352.1090476103127,9.3806539703662,"{'critic1_loss': 25.44240379333496, 'critic2_loss': 24.899261474609375, 'actor_loss': 52.20307159423828}"
637,688,-1334.4852400906384,-0.827066148853909,"{'critic1_loss': 34.1939582824707, 'critic2_loss': 32.19309616088867, 'actor_loss': 50.14900207519531}"
638,598,-755.921739090234,-3.3195871626294644,"{'critic1_loss': 62.950439453125, 'critic2_loss': 64.89985656738281, 'actor_loss': 51.095062255859375}"
639,614,-1091.572580870241,19.56736671954896,"{'critic1_loss': 37.87718200683594, 'critic2_loss': 38.87908172607422, 'actor_loss': 52.128089904785156}"
640,721,-1406.4359483532608,6.056529949522483,"{'critic1_loss': 33.313438415527344, 'critic2_loss': 33.17552947998047, 'actor_loss': 50.24565887451172}"
641,790,-1657.418520692736,3.562815083792857,"{'critic1_loss': 28.901304244995117, 'critic2_loss': 26.403013229370117, 'actor_loss': 54.73622512817383}"
642,602,-1183.827477235347,6.095941835535099,"{'critic1_loss': 47.76282501220703, 'critic2_loss': 48.476402282714844, 'actor_loss': 53.070457458496094}"
643,654,-791.1040101759136,12.386412705389743,"{'critic1_loss': 66.86224365234375, 'critic2_loss': 68.43013000488281, 'actor_loss': 53.029788970947266}"
644,595,-1111.5944328941405,4.347908477282145,"{'critic1_loss': 18.9272518157959, 'critic2_loss': 18.335363388061523, 'actor_loss': 52.27253723144531}"
645,627,-1191.357294663787,19.852297429340222,"{'critic1_loss': 38.0989990234375, 'critic2_loss': 35.93667984008789, 'actor_loss': 53.45181655883789}"
646,584,-1141.118273217231,11.223863154576701,"{'critic1_loss': 40.10835266113281, 'critic2_loss': 40.70423889160156, 'actor_loss': 56.04478454589844}"
647,810,-1547.877761732787,12.407627000945086,"{'critic1_loss': 52.47880554199219, 'critic2_loss': 52.693138122558594, 'actor_loss': 52.95623016357422}"
648,732,-1439.1290676780045,3.295197930338587,"{'critic1_loss': 27.39806365966797, 'critic2_loss': 26.782230377197266, 'actor_loss': 52.27030563354492}"
649,628,-1137.346408944577,13.694545046144075,"{'critic1_loss': 25.337621688842773, 'critic2_loss': 25.2898006439209, 'actor_loss': 51.99325180053711}"
650,796,-1804.224254641682,6.0024389975426455,"{'critic1_loss': 14.902987480163574, 'critic2_loss': 13.755144119262695, 'actor_loss': 54.570762634277344}"
651,617,-1135.2253483645618,20.51374508787996,"{'critic1_loss': 13.376867294311523, 'critic2_loss': 13.095673561096191, 'actor_loss': 55.66203308105469}"
652,737,-1465.2639252059162,11.000844728928028,"{'critic1_loss': 27.254772186279297, 'critic2_loss': 27.074783325195312, 'actor_loss': 54.51137161254883}"
653,707,-1319.276825018227,20.78671092717652,"{'critic1_loss': 23.91636848449707, 'critic2_loss': 22.079872131347656, 'actor_loss': 55.318023681640625}"
654,750,-1510.6675037182868,11.355811367373212,"{'critic1_loss': 63.696773529052734, 'critic2_loss': 63.03288269042969, 'actor_loss': 56.469024658203125}"
655,621,-830.1591693051159,-1.3500620941315913,"{'critic1_loss': 34.99763488769531, 'critic2_loss': 32.0843505859375, 'actor_loss': 54.104488372802734}"
656,625,-1184.146037850529,-5.772222228402892,"{'critic1_loss': 12.185640335083008, 'critic2_loss': 11.272658348083496, 'actor_loss': 55.038211822509766}"
657,798,-1594.2394392751157,13.844545409701631,"{'critic1_loss': 25.502046585083008, 'critic2_loss': 22.06273651123047, 'actor_loss': 52.27215576171875}"
658,673,-1235.6810863651335,11.304117940998905,"{'critic1_loss': 57.29157638549805, 'critic2_loss': 55.7320556640625, 'actor_loss': 53.404884338378906}"
659,715,-1377.9014510251582,2.5360237544084883,"{'critic1_loss': 41.832069396972656, 'critic2_loss': 39.27878189086914, 'actor_loss': 52.196815490722656}"
660,623,-1131.647788759321,17.18026084398079,"{'critic1_loss': 51.59809112548828, 'critic2_loss': 51.70637130737305, 'actor_loss': 53.45975875854492}"
661,570,-649.4762565158308,0.9797914353712108,"{'critic1_loss': 34.201316833496094, 'critic2_loss': 28.679100036621094, 'actor_loss': 54.521366119384766}"
662,615,-812.9166218005121,1.279020902455308,"{'critic1_loss': 36.61383819580078, 'critic2_loss': 34.36261749267578, 'actor_loss': 54.03327941894531}"
663,650,-1173.4862218685448,12.290552681109071,"{'critic1_loss': 19.23242950439453, 'critic2_loss': 15.498724937438965, 'actor_loss': 53.89349365234375}"
664,739,-1482.3992950804532,10.084106995020832,"{'critic1_loss': 35.544010162353516, 'critic2_loss': 30.096628189086914, 'actor_loss': 53.865272521972656}"
665,676,-1269.6683275736868,4.36170226840544,"{'critic1_loss': 35.89112854003906, 'critic2_loss': 34.54463577270508, 'actor_loss': 54.01538848876953}"
666,768,-1594.8636831901968,13.145441260610276,"{'critic1_loss': 67.50328826904297, 'critic2_loss': 69.31593322753906, 'actor_loss': 53.6014404296875}"
667,731,-1412.475411131978,19.645673106266596,"{'critic1_loss': 22.35552215576172, 'critic2_loss': 20.802322387695312, 'actor_loss': 53.50129699707031}"
668,699,-1403.9124562330544,8.54622161409704,"{'critic1_loss': 31.304359436035156, 'critic2_loss': 29.21026611328125, 'actor_loss': 54.10464096069336}"
669,595,-1099.6632405482233,16.68593667750429,"{'critic1_loss': 40.12058639526367, 'critic2_loss': 42.642906188964844, 'actor_loss': 54.299827575683594}"
670,732,-1390.61223070696,17.37355083753967,"{'critic1_loss': 40.12058639526367, 'critic2_loss': 42.642906188964844, 'actor_loss': 54.299827575683594}"
671,645,-1216.5477141439915,23.30534165724453,"{'critic1_loss': 31.960891723632812, 'critic2_loss': 36.3258056640625, 'actor_loss': 51.823585510253906}"
672,627,-1165.8768248446286,15.814501759209058,"{'critic1_loss': 27.382219314575195, 'critic2_loss': 26.87903594970703, 'actor_loss': 54.99077606201172}"
673,691,-1250.9928097762167,4.258946448417588,"{'critic1_loss': 17.7976016998291, 'critic2_loss': 17.313819885253906, 'actor_loss': 55.63393783569336}"
674,766,-1464.2895317710936,7.084314670314565,"{'critic1_loss': 18.799545288085938, 'critic2_loss': 17.670455932617188, 'actor_loss': 58.390785217285156}"
675,786,-1752.6749781258404,5.605507286803208,"{'critic1_loss': 29.320377349853516, 'critic2_loss': 29.59272003173828, 'actor_loss': 54.69942092895508}"
676,624,-1110.1665536947548,12.300610725636481,"{'critic1_loss': 38.65708923339844, 'critic2_loss': 39.936187744140625, 'actor_loss': 55.73212432861328}"
677,788,-1511.632216129452,8.230463246335601,"{'critic1_loss': 21.330821990966797, 'critic2_loss': 19.47715187072754, 'actor_loss': 54.205055236816406}"
678,644,-1187.349259391427,13.240482859564535,"{'critic1_loss': 32.919334411621094, 'critic2_loss': 33.190887451171875, 'actor_loss': 52.653602600097656}"
679,726,-1458.6802605502307,7.660410157512363,"{'critic1_loss': 25.958145141601562, 'critic2_loss': 25.133190155029297, 'actor_loss': 54.92066955566406}"
680,623,-1179.9642922617495,21.748267689439725,"{'critic1_loss': 46.72154235839844, 'critic2_loss': 44.01200866699219, 'actor_loss': 53.00420379638672}"
681,622,-1165.898476317525,19.036788559712612,"{'critic1_loss': 24.480667114257812, 'critic2_loss': 24.106693267822266, 'actor_loss': 55.205787658691406}"
682,624,-1131.8378164879978,17.675409613390826,"{'critic1_loss': 19.863304138183594, 'critic2_loss': 19.817394256591797, 'actor_loss': 55.789207458496094}"
683,717,-1380.1743881441653,22.957792429892127,"{'critic1_loss': 37.306060791015625, 'critic2_loss': 37.14464569091797, 'actor_loss': 54.973876953125}"
684,734,-1467.114703182131,5.868698581245824,"{'critic1_loss': 46.18608093261719, 'critic2_loss': 45.473976135253906, 'actor_loss': 57.36623001098633}"
685,796,-1681.2189457006752,4.67348281496903,"{'critic1_loss': 43.15834426879883, 'critic2_loss': 40.593360900878906, 'actor_loss': 57.21809387207031}"
686,752,-1531.528883624822,12.400321337274958,"{'critic1_loss': 19.77172088623047, 'critic2_loss': 16.952213287353516, 'actor_loss': 56.45677947998047}"
687,783,-1727.471187312156,5.279389130036734,"{'critic1_loss': 23.652679443359375, 'critic2_loss': 24.36586570739746, 'actor_loss': 57.8226432800293}"
688,661,-1213.170486714691,13.702144067286417,"{'critic1_loss': 20.21419906616211, 'critic2_loss': 19.25853729248047, 'actor_loss': 54.36217498779297}"
689,618,-1155.1083968691528,11.345394671014375,"{'critic1_loss': 12.360031127929688, 'critic2_loss': 11.932615280151367, 'actor_loss': 57.178504943847656}"
690,780,-1659.4117266498506,6.535922168543981,"{'critic1_loss': 48.676517486572266, 'critic2_loss': 47.555885314941406, 'actor_loss': 56.025352478027344}"
691,634,-916.7910925485194,0.9789495165062372,"{'critic1_loss': 28.491140365600586, 'critic2_loss': 25.386783599853516, 'actor_loss': 57.274810791015625}"
692,655,-1253.4141164794564,12.020288722630214,"{'critic1_loss': 28.491140365600586, 'critic2_loss': 25.386783599853516, 'actor_loss': 57.274810791015625}"
693,691,-1333.5670559294522,6.12570039000727,"{'critic1_loss': 30.865711212158203, 'critic2_loss': 31.709182739257812, 'actor_loss': 56.57426071166992}"
694,759,-1407.2066943757236,13.182847468987713,"{'critic1_loss': 25.91802978515625, 'critic2_loss': 25.370716094970703, 'actor_loss': 54.93668746948242}"
695,790,-1624.1270592547953,8.915703743230495,"{'critic1_loss': 57.56153869628906, 'critic2_loss': 56.543235778808594, 'actor_loss': 57.12910842895508}"
696,810,-1670.9084222726524,12.65610995531563,"{'critic1_loss': 31.135833740234375, 'critic2_loss': 30.858509063720703, 'actor_loss': 55.108642578125}"
697,664,-1258.6580182500184,7.033978699600517,"{'critic1_loss': 20.845277786254883, 'critic2_loss': 20.185218811035156, 'actor_loss': 54.3238525390625}"
698,600,-1142.2165126092732,21.06062793255985,"{'critic1_loss': 14.704004287719727, 'critic2_loss': 14.844438552856445, 'actor_loss': 55.90878677368164}"
699,603,-1104.9350100494921,19.34209269547883,"{'critic1_loss': 17.730167388916016, 'critic2_loss': 17.555728912353516, 'actor_loss': 54.08799362182617}"
700,608,-770.5602458529174,-2.5146249927098823,"{'critic1_loss': 43.47292709350586, 'critic2_loss': 43.5469970703125, 'actor_loss': 55.05058288574219}"
701,613,-1193.0008045360446,23.326980446176254,"{'critic1_loss': 19.06529426574707, 'critic2_loss': 19.479703903198242, 'actor_loss': 54.659576416015625}"
702,624,-1201.5508776269853,13.904732486041617,"{'critic1_loss': 19.06529426574707, 'critic2_loss': 19.479703903198242, 'actor_loss': 54.659576416015625}"
703,613,-1157.9823804236948,-5.408257055021514,"{'critic1_loss': 19.25131607055664, 'critic2_loss': 18.300006866455078, 'actor_loss': 55.81350326538086}"
704,612,-1135.8637879826128,-1.2452425094687656,"{'critic1_loss': 61.35523223876953, 'critic2_loss': 61.90887451171875, 'actor_loss': 55.11693572998047}"
705,584,-742.5511051006615,4.2351448863162675,"{'critic1_loss': 28.184017181396484, 'critic2_loss': 26.167919158935547, 'actor_loss': 56.18109893798828}"
706,667,-1240.5819797180593,13.443855598451194,"{'critic1_loss': 43.5093994140625, 'critic2_loss': 47.728553771972656, 'actor_loss': 56.25525665283203}"
707,622,-1223.1388060636818,-4.189075133606826,"{'critic1_loss': 12.699846267700195, 'critic2_loss': 12.48508071899414, 'actor_loss': 58.267112731933594}"
708,576,-596.8004092760384,6.755548491957188,"{'critic1_loss': 27.920574188232422, 'critic2_loss': 25.551651000976562, 'actor_loss': 55.53660583496094}"
709,712,-1362.648468580097,19.540879762864524,"{'critic1_loss': 38.046382904052734, 'critic2_loss': 35.37989807128906, 'actor_loss': 55.46367645263672}"
710,633,-1192.909598428756,10.866265261002223,"{'critic1_loss': 58.02871322631836, 'critic2_loss': 55.363075256347656, 'actor_loss': 57.32826232910156}"
711,762,-1432.0219198949635,-0.7477367984711677,"{'critic1_loss': 30.959348678588867, 'critic2_loss': 31.894794464111328, 'actor_loss': 53.90702819824219}"
712,611,-1029.44817860052,16.840869779670633,"{'critic1_loss': 15.046666145324707, 'critic2_loss': 15.306680679321289, 'actor_loss': 56.94236755371094}"
713,764,-1466.5449849106371,12.170819917741674,"{'critic1_loss': 38.290313720703125, 'critic2_loss': 37.87654113769531, 'actor_loss': 57.893550872802734}"
714,781,-1602.5144303627312,8.489041061526711,"{'critic1_loss': 19.30944061279297, 'critic2_loss': 18.434329986572266, 'actor_loss': 57.53643035888672}"
715,658,-1316.03536792472,14.056222160568584,"{'critic1_loss': 20.510513305664062, 'critic2_loss': 16.054630279541016, 'actor_loss': 58.96194076538086}"
716,797,-1639.3800963498652,2.583883655479688,"{'critic1_loss': 39.65358352661133, 'critic2_loss': 40.3117790222168, 'actor_loss': 57.531837463378906}"
717,765,-1485.3182407952845,13.736418120768636,"{'critic1_loss': 38.764793395996094, 'critic2_loss': 37.70832061767578, 'actor_loss': 57.4166259765625}"
718,777,-1470.4674476906657,7.175424571655516,"{'critic1_loss': 41.954803466796875, 'critic2_loss': 40.498714447021484, 'actor_loss': 57.54736328125}"
719,839,-1448.6584564335644,5.023327235707855,"{'critic1_loss': 44.094913482666016, 'critic2_loss': 47.32513427734375, 'actor_loss': 57.57037353515625}"
720,698,-1330.8538178689778,21.766408327656034,"{'critic1_loss': 31.490591049194336, 'critic2_loss': 31.604616165161133, 'actor_loss': 58.06074523925781}"
721,608,-728.2723141275346,2.9320004337840353,"{'critic1_loss': 19.244234085083008, 'critic2_loss': 22.52615737915039, 'actor_loss': 57.20036315917969}"
722,731,-1446.9909926094115,5.302121367500835,"{'critic1_loss': 22.779891967773438, 'critic2_loss': 21.66641616821289, 'actor_loss': 59.131439208984375}"
723,744,-1527.1757741458714,-0.890113959369293,"{'critic1_loss': 23.89396858215332, 'critic2_loss': 23.31218910217285, 'actor_loss': 56.49134063720703}"
724,706,-1427.6808166094124,9.219405909453695,"{'critic1_loss': 33.68960952758789, 'critic2_loss': 33.86689758300781, 'actor_loss': 55.166385650634766}"
725,670,-1345.598366830498,9.01948958286802,"{'critic1_loss': 23.47492027282715, 'critic2_loss': 21.741390228271484, 'actor_loss': 60.534339904785156}"
726,747,-1451.3304359354079,-3.584948555599463,"{'critic1_loss': 50.09941101074219, 'critic2_loss': 40.971107482910156, 'actor_loss': 56.86213684082031}"
727,789,-1342.5175300575793,7.132685018368587,"{'critic1_loss': 20.21788787841797, 'critic2_loss': 22.429000854492188, 'actor_loss': 57.384674072265625}"
728,576,-589.5272639431059,0.9971638283162128,"{'critic1_loss': 55.15475845336914, 'critic2_loss': 57.5012321472168, 'actor_loss': 59.73486328125}"
729,881,-1607.8477558754385,-4.108991021428695,"{'critic1_loss': 28.59556770324707, 'critic2_loss': 26.572019577026367, 'actor_loss': 58.16846466064453}"
730,875,-1572.0631110556424,0.31605093175770704,"{'critic1_loss': 20.8389835357666, 'critic2_loss': 18.852066040039062, 'actor_loss': 61.02857208251953}"
731,640,-1145.7976051084697,15.786270144258722,"{'critic1_loss': 22.24700164794922, 'critic2_loss': 19.263891220092773, 'actor_loss': 58.821441650390625}"
732,572,-629.6556934081018,14.685788059911092,"{'critic1_loss': 39.34111785888672, 'critic2_loss': 35.80093002319336, 'actor_loss': 57.72523498535156}"
733,635,-1210.5274304561317,17.9255293240127,"{'critic1_loss': 23.040416717529297, 'critic2_loss': 24.53423500061035, 'actor_loss': 59.44249725341797}"
734,582,-680.047431152314,1.8695731743820527,"{'critic1_loss': 24.14983367919922, 'critic2_loss': 22.289325714111328, 'actor_loss': 55.84954833984375}"
735,714,-1419.2055852599442,6.9422427166914,"{'critic1_loss': 13.901573181152344, 'critic2_loss': 12.800600051879883, 'actor_loss': 58.17632293701172}"
736,627,-1135.1301279626787,12.931590177013573,"{'critic1_loss': 20.251113891601562, 'critic2_loss': 20.780902862548828, 'actor_loss': 57.08889389038086}"
737,766,-1555.1890983395278,12.042826465783726,"{'critic1_loss': 30.09451675415039, 'critic2_loss': 30.708131790161133, 'actor_loss': 57.80207061767578}"
738,676,-892.4739726670086,12.122558919119829,"{'critic1_loss': 18.285537719726562, 'critic2_loss': 14.850777626037598, 'actor_loss': 58.38163375854492}"
739,630,-1111.9246440939605,9.131421730337157,"{'critic1_loss': 25.588058471679688, 'critic2_loss': 23.00165557861328, 'actor_loss': 58.650787353515625}"
740,791,-1797.1662915460765,7.358590399381396,"{'critic1_loss': 16.441692352294922, 'critic2_loss': 14.516901969909668, 'actor_loss': 54.35674285888672}"
741,646,-1238.320984620601,16.2372803839736,"{'critic1_loss': 68.69054412841797, 'critic2_loss': 70.77195739746094, 'actor_loss': 59.112205505371094}"
742,622,-1198.7038512937725,20.268452538797604,"{'critic1_loss': 25.986351013183594, 'critic2_loss': 23.878280639648438, 'actor_loss': 59.28019332885742}"
743,627,-1200.2161792255938,14.32860337629306,"{'critic1_loss': 39.84161376953125, 'critic2_loss': 41.148990631103516, 'actor_loss': 58.7882080078125}"
744,683,-1343.16181621328,2.1439357429614634,"{'critic1_loss': 16.204124450683594, 'critic2_loss': 15.878211975097656, 'actor_loss': 59.12109375}"
745,735,-1490.1162664182484,7.736202650746882,"{'critic1_loss': 15.842734336853027, 'critic2_loss': 16.781496047973633, 'actor_loss': 58.30535888671875}"
746,630,-1177.9188818968832,18.981166162486073,"{'critic1_loss': 34.354488372802734, 'critic2_loss': 32.69570541381836, 'actor_loss': 58.8099365234375}"
747,911,-1668.1329681165516,-2.139138695082412,"{'critic1_loss': 28.586891174316406, 'critic2_loss': 24.491498947143555, 'actor_loss': 59.95565414428711}"
748,644,-1194.6670407541096,22.918323798262,"{'critic1_loss': 29.64143943786621, 'critic2_loss': 29.3092041015625, 'actor_loss': 59.29889678955078}"
749,777,-1504.6782086379826,9.793800519590102,"{'critic1_loss': 22.009742736816406, 'critic2_loss': 21.057125091552734, 'actor_loss': 57.96708679199219}"
750,566,-659.3942468054593,11.216089716416795,"{'critic1_loss': 19.47112464904785, 'critic2_loss': 18.021739959716797, 'actor_loss': 60.62767028808594}"
751,571,-684.6249025985599,4.8680252832604065,"{'critic1_loss': 40.894813537597656, 'critic2_loss': 38.87662124633789, 'actor_loss': 57.710975646972656}"
752,617,-1150.383496735245,21.344808121443254,"{'critic1_loss': 32.49747848510742, 'critic2_loss': 32.640403747558594, 'actor_loss': 58.74391174316406}"
753,780,-1454.9239232577384,3.927222732019301,"{'critic1_loss': 11.913116455078125, 'critic2_loss': 12.36039924621582, 'actor_loss': 58.729705810546875}"
754,720,-1508.3245344050229,3.802089608039983,"{'critic1_loss': 54.06692886352539, 'critic2_loss': 54.9063720703125, 'actor_loss': 61.708106994628906}"
755,729,-1053.0330255664885,6.865874422269938,"{'critic1_loss': 19.043975830078125, 'critic2_loss': 19.31475257873535, 'actor_loss': 63.474124908447266}"
756,781,-1568.2111095674336,10.63161359639521,"{'critic1_loss': 23.69842529296875, 'critic2_loss': 23.967845916748047, 'actor_loss': 60.94747543334961}"
757,628,-1148.1551568843424,-9.480634320236076,"{'critic1_loss': 13.058170318603516, 'critic2_loss': 10.170267105102539, 'actor_loss': 61.627235412597656}"
758,675,-1188.554679337889,8.229676686495193,"{'critic1_loss': 45.38496398925781, 'critic2_loss': 43.81217956542969, 'actor_loss': 59.10169982910156}"
759,798,-1514.373500097543,0.17636861653277325,"{'critic1_loss': 49.659698486328125, 'critic2_loss': 48.45185852050781, 'actor_loss': 59.34709167480469}"
760,777,-1433.7456637732685,9.944981056163174,"{'critic1_loss': 18.876052856445312, 'critic2_loss': 18.006277084350586, 'actor_loss': 60.5349235534668}"
761,800,-1625.8068631477654,-7.520648337636848,"{'critic1_loss': 15.925283432006836, 'critic2_loss': 14.930808067321777, 'actor_loss': 57.97802734375}"
762,778,-1507.5399988777936,-5.842104250472288,"{'critic1_loss': 24.73223114013672, 'critic2_loss': 25.204687118530273, 'actor_loss': 59.58232879638672}"
763,699,-1352.136231932789,8.773369184250111,"{'critic1_loss': 27.90127944946289, 'critic2_loss': 30.432506561279297, 'actor_loss': 59.68470764160156}"
764,770,-1597.1993489302695,11.760753059494006,"{'critic1_loss': 26.88861083984375, 'critic2_loss': 24.660442352294922, 'actor_loss': 58.47184371948242}"
765,653,-1301.18363212049,21.75319918653769,"{'critic1_loss': 25.63974380493164, 'critic2_loss': 21.971532821655273, 'actor_loss': 60.107398986816406}"
766,765,-1538.509584184736,13.163359108983403,"{'critic1_loss': 23.72913360595703, 'critic2_loss': 21.45880126953125, 'actor_loss': 59.709373474121094}"
767,749,-1485.3423384018242,-1.3654370906092053,"{'critic1_loss': 33.97701644897461, 'critic2_loss': 34.47547912597656, 'actor_loss': 61.058834075927734}"
768,731,-1415.0396718420088,13.665693650755818,"{'critic1_loss': 37.09913635253906, 'critic2_loss': 34.58598709106445, 'actor_loss': 58.83912658691406}"
769,585,-706.5894180126488,-2.791353766489212,"{'critic1_loss': 30.606306076049805, 'critic2_loss': 30.495445251464844, 'actor_loss': 61.03675079345703}"
770,788,-1728.7381861545146,-1.9149230573151685,"{'critic1_loss': 43.3121223449707, 'critic2_loss': 41.30537414550781, 'actor_loss': 59.89203643798828}"
771,626,-1181.8630406297743,16.726339932105876,"{'critic1_loss': 23.264591217041016, 'critic2_loss': 24.88772964477539, 'actor_loss': 59.842796325683594}"
772,718,-1449.4202176220715,-1.3504898639755079,"{'critic1_loss': 21.683029174804688, 'critic2_loss': 20.078800201416016, 'actor_loss': 65.79798889160156}"
773,739,-1378.6501895971596,14.170867333771742,"{'critic1_loss': 17.289648056030273, 'critic2_loss': 17.540067672729492, 'actor_loss': 62.69865417480469}"
774,733,-1412.0841562338173,11.02044580559589,"{'critic1_loss': 52.28047180175781, 'critic2_loss': 52.93994140625, 'actor_loss': 60.47422409057617}"
775,593,-1080.5101916082203,4.331588506765535,"{'critic1_loss': 26.177841186523438, 'critic2_loss': 25.95897674560547, 'actor_loss': 63.371864318847656}"
776,662,-968.3547322936356,2.3400335029231494,"{'critic1_loss': 15.879018783569336, 'critic2_loss': 14.453993797302246, 'actor_loss': 60.27836608886719}"
777,575,-747.4235380664468,-5.094316450028486,"{'critic1_loss': 22.92872428894043, 'critic2_loss': 21.391416549682617, 'actor_loss': 62.10197448730469}"
778,609,-1048.0499988906085,13.38394478107466,"{'critic1_loss': 13.486825942993164, 'critic2_loss': 13.448230743408203, 'actor_loss': 62.3841552734375}"
779,627,-1179.960371606052,17.612102356759284,"{'critic1_loss': 24.657962799072266, 'critic2_loss': 22.640628814697266, 'actor_loss': 61.74161148071289}"
780,710,-1366.5967384763062,4.8914141179649375,"{'critic1_loss': 39.261192321777344, 'critic2_loss': 37.229820251464844, 'actor_loss': 61.385772705078125}"
781,686,-1354.2955237068236,9.648852884912307,"{'critic1_loss': 45.127296447753906, 'critic2_loss': 44.49797821044922, 'actor_loss': 63.367855072021484}"
782,763,-1554.0499848611653,1.3299575025243353,"{'critic1_loss': 28.539430618286133, 'critic2_loss': 24.200153350830078, 'actor_loss': 61.512733459472656}"
783,626,-1155.5489837154746,21.237786269465392,"{'critic1_loss': 22.221145629882812, 'critic2_loss': 21.189130783081055, 'actor_loss': 62.953468322753906}"
784,807,-1553.191091220826,5.527293025227913,"{'critic1_loss': 31.388240814208984, 'critic2_loss': 30.64510726928711, 'actor_loss': 62.23213577270508}"
785,732,-1469.09412631765,10.971726623799574,"{'critic1_loss': 42.80058670043945, 'critic2_loss': 45.2249870300293, 'actor_loss': 62.34866714477539}"
786,712,-1428.1064084358513,1.933758133565316,"{'critic1_loss': 38.376678466796875, 'critic2_loss': 37.43132781982422, 'actor_loss': 62.94242858886719}"
787,807,-1706.9333823136985,12.878270565747576,"{'critic1_loss': 25.137983322143555, 'critic2_loss': 22.930988311767578, 'actor_loss': 60.896148681640625}"
788,709,-1371.244586084038,1.8171394703806316,"{'critic1_loss': 33.96283721923828, 'critic2_loss': 29.769203186035156, 'actor_loss': 60.933475494384766}"
789,761,-1552.6409294717014,-8.185920319862223,"{'critic1_loss': 30.35272979736328, 'critic2_loss': 27.634998321533203, 'actor_loss': 62.539588928222656}"
790,754,-1568.9815685935318,6.451471660899675,"{'critic1_loss': 35.15885543823242, 'critic2_loss': 34.41691207885742, 'actor_loss': 65.4703369140625}"
791,675,-993.6299625635147,-6.75625619374307,"{'critic1_loss': 25.5526065826416, 'critic2_loss': 26.22997283935547, 'actor_loss': 63.16407775878906}"
792,559,-581.7817653231323,-3.3672435515269985,"{'critic1_loss': 23.41346549987793, 'critic2_loss': 19.032852172851562, 'actor_loss': 63.32316970825195}"
793,617,-1166.4850272797048,21.677125694456738,"{'critic1_loss': 31.251419067382812, 'critic2_loss': 34.247344970703125, 'actor_loss': 63.89015197753906}"
794,732,-1532.6305733509362,-0.809131931607091,"{'critic1_loss': 26.235370635986328, 'critic2_loss': 26.89964485168457, 'actor_loss': 64.71165466308594}"
795,648,-1229.4427614174783,19.951683460526464,"{'critic1_loss': 62.5709228515625, 'critic2_loss': 60.292625427246094, 'actor_loss': 61.01417541503906}"
796,716,-1426.3864727057517,3.38511387684543,"{'critic1_loss': 25.652725219726562, 'critic2_loss': 24.400283813476562, 'actor_loss': 62.04315185546875}"
797,663,-1253.183899525553,16.00010981175074,"{'critic1_loss': 42.43054962158203, 'critic2_loss': 41.3575325012207, 'actor_loss': 61.617347717285156}"
798,619,-1210.9441648349166,22.31974451218485,"{'critic1_loss': 52.99427032470703, 'critic2_loss': 51.830989837646484, 'actor_loss': 61.940155029296875}"
799,672,-1354.0652055554092,10.127909985673114,"{'critic1_loss': 26.84624671936035, 'critic2_loss': 28.078224182128906, 'actor_loss': 64.55975341796875}"
800,745,-1355.7026415914297,12.340727543895337,"{'critic1_loss': 22.403644561767578, 'critic2_loss': 22.023761749267578, 'actor_loss': 65.32562255859375}"
801,711,-1349.6890068538487,10.276773257500828,"{'critic1_loss': 65.61363220214844, 'critic2_loss': 61.616111755371094, 'actor_loss': 64.73426055908203}"
